"VRSTA VOZILA";"OBÈINE";"LETO";Cestna vozila konec leta (31.12.)
"....priklopniki";"Novo mesto";"2011";414
"....priklopniki";"Novo mesto";"2012";417
"....priklopniki";"Novo mesto";"2013";421
"....priklopniki";"Novo mesto";"2014";431
"....priklopniki";"Novo mesto";"2015";467
"....priklopniki";"Novo mesto";"2016";485
"....priklopniki";"Novo mesto";"2017";528
"....priklopniki";"Novo mesto";"2018";564
"....priklopniki";"Novo mesto";"2019";582
"....priklopniki";"Odranci";"2010";6
"....priklopniki";"Odranci";"2011";6
"....priklopniki";"Odranci";"2012";6
"....priklopniki";"Odranci";"2013";5
"....priklopniki";"Odranci";"2014";5
"....priklopniki";"Odranci";"2015";5
"....priklopniki";"Odranci";"2016";5
"....priklopniki";"Odranci";"2017";5
"....priklopniki";"Odranci";"2018";6
"....priklopniki";"Odranci";"2019";8
"....priklopniki";"Oplotnica";"2010";27
"....priklopniki";"Oplotnica";"2011";25
"....priklopniki";"Oplotnica";"2012";24
"....priklopniki";"Oplotnica";"2013";24
"....priklopniki";"Oplotnica";"2014";31
"....priklopniki";"Oplotnica";"2015";34
"....priklopniki";"Oplotnica";"2016";36
"....priklopniki";"Oplotnica";"2017";40
"....priklopniki";"Oplotnica";"2018";43
"....priklopniki";"Oplotnica";"2019";49
"....priklopniki";"Ormož";"2010";91
"....priklopniki";"Ormož";"2011";96
"....priklopniki";"Ormož";"2012";91
"....priklopniki";"Ormož";"2013";103
"....priklopniki";"Ormož";"2014";97
"....priklopniki";"Ormož";"2015";106
"....priklopniki";"Ormož";"2016";114
"....priklopniki";"Ormož";"2017";120
"....priklopniki";"Ormož";"2018";122
"....priklopniki";"Ormož";"2019";137
"....priklopniki";"Osilnica";"2010";0
"....priklopniki";"Osilnica";"2011";0
"....priklopniki";"Osilnica";"2012";2
"....priklopniki";"Osilnica";"2013";3
"....priklopniki";"Osilnica";"2014";4
"....priklopniki";"Osilnica";"2015";3
"....priklopniki";"Osilnica";"2016";3
"....priklopniki";"Osilnica";"2017";4
"....priklopniki";"Osilnica";"2018";3
"....priklopniki";"Osilnica";"2019";2
"....priklopniki";"Pesnica";"2010";74
"....priklopniki";"Pesnica";"2011";78
"....priklopniki";"Pesnica";"2012";79
"....priklopniki";"Pesnica";"2013";80
"....priklopniki";"Pesnica";"2014";82
"....priklopniki";"Pesnica";"2015";85
"....priklopniki";"Pesnica";"2016";83
"....priklopniki";"Pesnica";"2017";82
"....priklopniki";"Pesnica";"2018";77
"....priklopniki";"Pesnica";"2019";109
"....priklopniki";"Piran/Pirano";"2010";49
"....priklopniki";"Piran/Pirano";"2011";51
"....priklopniki";"Piran/Pirano";"2012";45
"....priklopniki";"Piran/Pirano";"2013";55
"....priklopniki";"Piran/Pirano";"2014";65
"....priklopniki";"Piran/Pirano";"2015";72
"....priklopniki";"Piran/Pirano";"2016";82
"....priklopniki";"Piran/Pirano";"2017";86
"....priklopniki";"Piran/Pirano";"2018";99
"....priklopniki";"Piran/Pirano";"2019";100
"....priklopniki";"Pivka";"2010";78
"....priklopniki";"Pivka";"2011";82
"....priklopniki";"Pivka";"2012";92
"....priklopniki";"Pivka";"2013";96
"....priklopniki";"Pivka";"2014";96
"....priklopniki";"Pivka";"2015";98
"....priklopniki";"Pivka";"2016";106
"....priklopniki";"Pivka";"2017";111
"....priklopniki";"Pivka";"2018";120
"....priklopniki";"Pivka";"2019";132
"....priklopniki";"Podèetrtek";"2010";67
"....priklopniki";"Podèetrtek";"2011";72
"....priklopniki";"Podèetrtek";"2012";82
"....priklopniki";"Podèetrtek";"2013";85
"....priklopniki";"Podèetrtek";"2014";89
"....priklopniki";"Podèetrtek";"2015";91
"....priklopniki";"Podèetrtek";"2016";90
"....priklopniki";"Podèetrtek";"2017";98
"....priklopniki";"Podèetrtek";"2018";105
"....priklopniki";"Podèetrtek";"2019";117
"....priklopniki";"Podlehnik";"2010";10
"....priklopniki";"Podlehnik";"2011";11
"....priklopniki";"Podlehnik";"2012";15
"....priklopniki";"Podlehnik";"2013";15
"....priklopniki";"Podlehnik";"2014";16
"....priklopniki";"Podlehnik";"2015";18
"....priklopniki";"Podlehnik";"2016";21
"....priklopniki";"Podlehnik";"2017";23
"....priklopniki";"Podlehnik";"2018";24
"....priklopniki";"Podlehnik";"2019";25
"....priklopniki";"Podvelka";"2010";14
"....priklopniki";"Podvelka";"2011";17
"....priklopniki";"Podvelka";"2012";18
"....priklopniki";"Podvelka";"2013";14
"....priklopniki";"Podvelka";"2014";17
"....priklopniki";"Podvelka";"2015";22
"....priklopniki";"Podvelka";"2016";20
"....priklopniki";"Podvelka";"2017";28
"....priklopniki";"Podvelka";"2018";25
"....priklopniki";"Podvelka";"2019";26
"....priklopniki";"Poljèane";"2010";23
"....priklopniki";"Poljèane";"2011";29
"....priklopniki";"Poljèane";"2012";28
"....priklopniki";"Poljèane";"2013";32
"....priklopniki";"Poljèane";"2014";29
"....priklopniki";"Poljèane";"2015";28
"....priklopniki";"Poljèane";"2016";34
"....priklopniki";"Poljèane";"2017";33
"....priklopniki";"Poljèane";"2018";39
"....priklopniki";"Poljèane";"2019";43
"....priklopniki";"Polzela";"2010";20
"....priklopniki";"Polzela";"2011";28
"....priklopniki";"Polzela";"2012";34
"....priklopniki";"Polzela";"2013";31
"....priklopniki";"Polzela";"2014";32
"....priklopniki";"Polzela";"2015";37
"....priklopniki";"Polzela";"2016";40
"....priklopniki";"Polzela";"2017";46
"....priklopniki";"Polzela";"2018";49
"....priklopniki";"Polzela";"2019";55
"....priklopniki";"Postojna";"2010";146
"....priklopniki";"Postojna";"2011";157
"....priklopniki";"Postojna";"2012";159
"....priklopniki";"Postojna";"2013";166
"....priklopniki";"Postojna";"2014";180
"....priklopniki";"Postojna";"2015";199
"....priklopniki";"Postojna";"2016";208
"....priklopniki";"Postojna";"2017";222
"....priklopniki";"Postojna";"2018";293
"....priklopniki";"Postojna";"2019";320
"....priklopniki";"Prebold";"2010";20
"....priklopniki";"Prebold";"2011";23
"....priklopniki";"Prebold";"2012";30
"....priklopniki";"Prebold";"2013";30
"....priklopniki";"Prebold";"2014";27
"....priklopniki";"Prebold";"2015";30
"....priklopniki";"Prebold";"2016";37
"....priklopniki";"Prebold";"2017";34
"....priklopniki";"Prebold";"2018";33
"....priklopniki";"Prebold";"2019";37
"....priklopniki";"Preddvor";"2010";40
"....priklopniki";"Preddvor";"2011";38
"....priklopniki";"Preddvor";"2012";38
"....priklopniki";"Preddvor";"2013";39
"....priklopniki";"Preddvor";"2014";38
"....priklopniki";"Preddvor";"2015";38
"....priklopniki";"Preddvor";"2016";41
"....priklopniki";"Preddvor";"2017";50
"....priklopniki";"Preddvor";"2018";55
"....priklopniki";"Preddvor";"2019";53
"....priklopniki";"Prevalje";"2010";22
"....priklopniki";"Prevalje";"2011";29
"....priklopniki";"Prevalje";"2012";34
"....priklopniki";"Prevalje";"2013";36
"....priklopniki";"Prevalje";"2014";41
"....priklopniki";"Prevalje";"2015";41
"....priklopniki";"Prevalje";"2016";33
"....priklopniki";"Prevalje";"2017";40
"....priklopniki";"Prevalje";"2018";37
"....priklopniki";"Prevalje";"2019";41
"....priklopniki";"Ptuj";"2010";202
"....priklopniki";"Ptuj";"2011";193
"....priklopniki";"Ptuj";"2012";192
"....priklopniki";"Ptuj";"2013";218
"....priklopniki";"Ptuj";"2014";238
"....priklopniki";"Ptuj";"2015";249
"....priklopniki";"Ptuj";"2016";261
"....priklopniki";"Ptuj";"2017";264
"....priklopniki";"Ptuj";"2018";284
"....priklopniki";"Ptuj";"2019";320
"....priklopniki";"Puconci";"2010";27
"....priklopniki";"Puconci";"2011";25
"....priklopniki";"Puconci";"2012";22
"....priklopniki";"Puconci";"2013";25
"....priklopniki";"Puconci";"2014";27
"....priklopniki";"Puconci";"2015";30
"....priklopniki";"Puconci";"2016";37
"....priklopniki";"Puconci";"2017";41
"....priklopniki";"Puconci";"2018";50
"....priklopniki";"Puconci";"2019";50
"....priklopniki";"Raèe - Fram";"2010";48
"....priklopniki";"Raèe - Fram";"2011";50
"....priklopniki";"Raèe - Fram";"2012";44
"....priklopniki";"Raèe - Fram";"2013";52
"....priklopniki";"Raèe - Fram";"2014";56
"....priklopniki";"Raèe - Fram";"2015";63
"....priklopniki";"Raèe - Fram";"2016";64
"....priklopniki";"Raèe - Fram";"2017";70
"....priklopniki";"Raèe - Fram";"2018";75
"....priklopniki";"Raèe - Fram";"2019";80
"....priklopniki";"Radeèe";"2010";27
"....priklopniki";"Radeèe";"2011";30
"....priklopniki";"Radeèe";"2012";33
"....priklopniki";"Radeèe";"2013";35
"....priklopniki";"Radeèe";"2014";35
"....priklopniki";"Radeèe";"2015";31
"....priklopniki";"Radeèe";"2016";36
"....priklopniki";"Radeèe";"2017";39
"....priklopniki";"Radeèe";"2018";44
"....priklopniki";"Radeèe";"2019";39
"....priklopniki";"Radenci";"2010";43
"....priklopniki";"Radenci";"2011";42
"....priklopniki";"Radenci";"2012";48
"....priklopniki";"Radenci";"2013";41
"....priklopniki";"Radenci";"2014";44
"....priklopniki";"Radenci";"2015";45
"....priklopniki";"Radenci";"2016";48
"....priklopniki";"Radenci";"2017";49
"....priklopniki";"Radenci";"2018";47
"....priklopniki";"Radenci";"2019";53
"....priklopniki";"Radlje ob Dravi";"2010";49
"....priklopniki";"Radlje ob Dravi";"2011";46
"....priklopniki";"Radlje ob Dravi";"2012";50
"....priklopniki";"Radlje ob Dravi";"2013";49
"....priklopniki";"Radlje ob Dravi";"2014";51
"....priklopniki";"Radlje ob Dravi";"2015";53
"....priklopniki";"Radlje ob Dravi";"2016";54
"....priklopniki";"Radlje ob Dravi";"2017";57
"....priklopniki";"Radlje ob Dravi";"2018";59
"....priklopniki";"Radlje ob Dravi";"2019";62
"....priklopniki";"Radovljica";"2010";110
"....priklopniki";"Radovljica";"2011";120
"....priklopniki";"Radovljica";"2012";127
"....priklopniki";"Radovljica";"2013";136
"....priklopniki";"Radovljica";"2014";128
"....priklopniki";"Radovljica";"2015";128
"....priklopniki";"Radovljica";"2016";129
"....priklopniki";"Radovljica";"2017";133
"....priklopniki";"Radovljica";"2018";144
"....priklopniki";"Radovljica";"2019";161
"....priklopniki";"Ravne na Koroškem";"2010";43
"....priklopniki";"Ravne na Koroškem";"2011";42
"....priklopniki";"Ravne na Koroškem";"2012";45
"....priklopniki";"Ravne na Koroškem";"2013";55
"....priklopniki";"Ravne na Koroškem";"2014";55
"....priklopniki";"Ravne na Koroškem";"2015";58
"....priklopniki";"Ravne na Koroškem";"2016";62
"....priklopniki";"Ravne na Koroškem";"2017";64
"....priklopniki";"Ravne na Koroškem";"2018";64
"....priklopniki";"Ravne na Koroškem";"2019";66
"....priklopniki";"Razkrižje";"2010";7
"....priklopniki";"Razkrižje";"2011";8
"....priklopniki";"Razkrižje";"2012";8
"....priklopniki";"Razkrižje";"2013";7
"....priklopniki";"Razkrižje";"2014";9
"....priklopniki";"Razkrižje";"2015";11
"....priklopniki";"Razkrižje";"2016";10
"....priklopniki";"Razkrižje";"2017";9
"....priklopniki";"Razkrižje";"2018";9
"....priklopniki";"Razkrižje";"2019";10
"....priklopniki";"Reèica ob Savinji";"2010";89
"....priklopniki";"Reèica ob Savinji";"2011";111
"....priklopniki";"Reèica ob Savinji";"2012";122
"....priklopniki";"Reèica ob Savinji";"2013";140
"....priklopniki";"Reèica ob Savinji";"2014";143
"....priklopniki";"Reèica ob Savinji";"2015";138
"....priklopniki";"Reèica ob Savinji";"2016";147
"....priklopniki";"Reèica ob Savinji";"2017";150
"....priklopniki";"Reèica ob Savinji";"2018";117
"....priklopniki";"Reèica ob Savinji";"2019";123
"....priklopniki";"Renèe - Vogrsko";"2010";25
"....priklopniki";"Renèe - Vogrsko";"2011";33
"....priklopniki";"Renèe - Vogrsko";"2012";30
"....priklopniki";"Renèe - Vogrsko";"2013";31
"....priklopniki";"Renèe - Vogrsko";"2014";30
"....priklopniki";"Renèe - Vogrsko";"2015";30
"....priklopniki";"Renèe - Vogrsko";"2016";32
"....priklopniki";"Renèe - Vogrsko";"2017";32
"....priklopniki";"Renèe - Vogrsko";"2018";37
"....priklopniki";"Renèe - Vogrsko";"2019";37
"....priklopniki";"Ribnica";"2010";131
"....priklopniki";"Ribnica";"2011";138
"....priklopniki";"Ribnica";"2012";147
"....priklopniki";"Ribnica";"2013";155
"....priklopniki";"Ribnica";"2014";162
"....priklopniki";"Ribnica";"2015";182
"....priklopniki";"Ribnica";"2016";187
"....priklopniki";"Ribnica";"2017";198
"....priklopniki";"Ribnica";"2018";212
"....priklopniki";"Ribnica";"2019";204
"....priklopniki";"Ribnica na Pohorju";"2010";1
"....priklopniki";"Ribnica na Pohorju";"2011";2
"....priklopniki";"Ribnica na Pohorju";"2012";1
"....priklopniki";"Ribnica na Pohorju";"2013";2
"....priklopniki";"Ribnica na Pohorju";"2014";2
"....priklopniki";"Ribnica na Pohorju";"2015";3
"....priklopniki";"Ribnica na Pohorju";"2016";3
"....priklopniki";"Ribnica na Pohorju";"2017";4
"....priklopniki";"Ribnica na Pohorju";"2018";2
"....priklopniki";"Ribnica na Pohorju";"2019";3
"....priklopniki";"Rogaška Slatina";"2010";105
"....priklopniki";"Rogaška Slatina";"2011";88
"....priklopniki";"Rogaška Slatina";"2012";104
"....priklopniki";"Rogaška Slatina";"2013";114
"....priklopniki";"Rogaška Slatina";"2014";125
"....priklopniki";"Rogaška Slatina";"2015";168
"....priklopniki";"Rogaška Slatina";"2016";189
"....priklopniki";"Rogaška Slatina";"2017";247
"....priklopniki";"Rogaška Slatina";"2018";287
"....priklopniki";"Rogaška Slatina";"2019";319
"....priklopniki";"Rogašovci";"2010";11
"....priklopniki";"Rogašovci";"2011";15
"....priklopniki";"Rogašovci";"2012";19
"....priklopniki";"Rogašovci";"2013";21
"....priklopniki";"Rogašovci";"2014";23
"....priklopniki";"Rogašovci";"2015";28
"....priklopniki";"Rogašovci";"2016";30
"....priklopniki";"Rogašovci";"2017";30
"....priklopniki";"Rogašovci";"2018";32
"....priklopniki";"Rogašovci";"2019";36
"....priklopniki";"Rogatec";"2010";32
"....priklopniki";"Rogatec";"2011";31
"....priklopniki";"Rogatec";"2012";29
"....priklopniki";"Rogatec";"2013";33
"....priklopniki";"Rogatec";"2014";33
"....priklopniki";"Rogatec";"2015";34
"....priklopniki";"Rogatec";"2016";39
"....priklopniki";"Rogatec";"2017";45
"....priklopniki";"Rogatec";"2018";51
"....priklopniki";"Rogatec";"2019";47
"....priklopniki";"Ruše";"2010";28
"....priklopniki";"Ruše";"2011";23
"....priklopniki";"Ruše";"2012";32
"....priklopniki";"Ruše";"2013";32
"....priklopniki";"Ruše";"2014";31
"....priklopniki";"Ruše";"2015";33
"....priklopniki";"Ruše";"2016";33
"....priklopniki";"Ruše";"2017";38
"....priklopniki";"Ruše";"2018";41
"....priklopniki";"Ruše";"2019";54
"....priklopniki";"Selnica ob Dravi";"2010";20
"....priklopniki";"Selnica ob Dravi";"2011";18
"....priklopniki";"Selnica ob Dravi";"2012";22
"....priklopniki";"Selnica ob Dravi";"2013";20
"....priklopniki";"Selnica ob Dravi";"2014";27
"....priklopniki";"Selnica ob Dravi";"2015";30
"....priklopniki";"Selnica ob Dravi";"2016";37
"....priklopniki";"Selnica ob Dravi";"2017";36
"....priklopniki";"Selnica ob Dravi";"2018";38
"....priklopniki";"Selnica ob Dravi";"2019";43
"....priklopniki";"Semiè";"2010";19
"....priklopniki";"Semiè";"2011";17
"....priklopniki";"Semiè";"2012";19
"....priklopniki";"Semiè";"2013";24
"....priklopniki";"Semiè";"2014";27
"....priklopniki";"Semiè";"2015";30
"....priklopniki";"Semiè";"2016";26
"....priklopniki";"Semiè";"2017";31
"....priklopniki";"Semiè";"2018";40
"....priklopniki";"Semiè";"2019";38
"....priklopniki";"Sevnica";"2010";173
"....priklopniki";"Sevnica";"2011";179
"....priklopniki";"Sevnica";"2012";183
"....priklopniki";"Sevnica";"2013";198
"....priklopniki";"Sevnica";"2014";214
"....priklopniki";"Sevnica";"2015";231
"....priklopniki";"Sevnica";"2016";248
"....priklopniki";"Sevnica";"2017";261
"....priklopniki";"Sevnica";"2018";270
"....priklopniki";"Sevnica";"2019";282
"....priklopniki";"Sežana";"2010";99
"....priklopniki";"Sežana";"2011";106
"....priklopniki";"Sežana";"2012";106
"....priklopniki";"Sežana";"2013";105
"....priklopniki";"Sežana";"2014";120
"....priklopniki";"Sežana";"2015";133
"....priklopniki";"Sežana";"2016";134
"....priklopniki";"Sežana";"2017";145
"....priklopniki";"Sežana";"2018";150
"....priklopniki";"Sežana";"2019";156
"....priklopniki";"Slovenj Gradec";"2010";158
"....priklopniki";"Slovenj Gradec";"2011";189
"....priklopniki";"Slovenj Gradec";"2012";207
"....priklopniki";"Slovenj Gradec";"2013";208
"....priklopniki";"Slovenj Gradec";"2014";222
"....priklopniki";"Slovenj Gradec";"2015";232
"....priklopniki";"Slovenj Gradec";"2016";239
"....priklopniki";"Slovenj Gradec";"2017";236
"....priklopniki";"Slovenj Gradec";"2018";249
"....priklopniki";"Slovenj Gradec";"2019";252
"....priklopniki";"Slovenska Bistrica";"2010";222
"....priklopniki";"Slovenska Bistrica";"2011";240
"....priklopniki";"Slovenska Bistrica";"2012";229
"....priklopniki";"Slovenska Bistrica";"2013";225
"....priklopniki";"Slovenska Bistrica";"2014";239
"....priklopniki";"Slovenska Bistrica";"2015";260
"....priklopniki";"Slovenska Bistrica";"2016";273
"....priklopniki";"Slovenska Bistrica";"2017";295
"....priklopniki";"Slovenska Bistrica";"2018";314
"....priklopniki";"Slovenska Bistrica";"2019";327
"....priklopniki";"Slovenske Konjice";"2010";117
"....priklopniki";"Slovenske Konjice";"2011";114
"....priklopniki";"Slovenske Konjice";"2012";123
"....priklopniki";"Slovenske Konjice";"2013";127
"....priklopniki";"Slovenske Konjice";"2014";141
"....priklopniki";"Slovenske Konjice";"2015";144
"....priklopniki";"Slovenske Konjice";"2016";165
"....priklopniki";"Slovenske Konjice";"2017";176
"....priklopniki";"Slovenske Konjice";"2018";177
"....priklopniki";"Slovenske Konjice";"2019";182
"....priklopniki";"Sodražica";"2010";13
"....priklopniki";"Sodražica";"2011";15
"....priklopniki";"Sodražica";"2012";16
"....priklopniki";"Sodražica";"2013";18
"....priklopniki";"Sodražica";"2014";17
"....priklopniki";"Sodražica";"2015";19
"....priklopniki";"Sodražica";"2016";22
"....priklopniki";"Sodražica";"2017";21
"....priklopniki";"Sodražica";"2018";21
"....priklopniki";"Sodražica";"2019";23
"....priklopniki";"Solèava";"2010";10
"....priklopniki";"Solèava";"2011";12
"....priklopniki";"Solèava";"2012";14
"....priklopniki";"Solèava";"2013";16
"....priklopniki";"Solèava";"2014";17
"....priklopniki";"Solèava";"2015";18
"....priklopniki";"Solèava";"2016";18
"....priklopniki";"Solèava";"2017";20
"....priklopniki";"Solèava";"2018";22
"....priklopniki";"Solèava";"2019";28
"....priklopniki";"Središèe ob Dravi";"2010";7
"....priklopniki";"Središèe ob Dravi";"2011";8
"....priklopniki";"Središèe ob Dravi";"2012";6
"....priklopniki";"Središèe ob Dravi";"2013";10
"....priklopniki";"Središèe ob Dravi";"2014";12
"....priklopniki";"Središèe ob Dravi";"2015";12
"....priklopniki";"Središèe ob Dravi";"2016";15
"....priklopniki";"Središèe ob Dravi";"2017";14
"....priklopniki";"Središèe ob Dravi";"2018";14
"....priklopniki";"Središèe ob Dravi";"2019";14
"....priklopniki";"Starše";"2010";15
"....priklopniki";"Starše";"2011";16
"....priklopniki";"Starše";"2012";15
"....priklopniki";"Starše";"2013";16
"....priklopniki";"Starše";"2014";23
"....priklopniki";"Starše";"2015";23
"....priklopniki";"Starše";"2016";19
"....priklopniki";"Starše";"2017";18
"....priklopniki";"Starše";"2018";19
"....priklopniki";"Starše";"2019";20
"....priklopniki";"Straža";"2010";30
"....priklopniki";"Straža";"2011";33
"....priklopniki";"Straža";"2012";37
"....priklopniki";"Straža";"2013";36
"....priklopniki";"Straža";"2014";38
"....priklopniki";"Straža";"2015";40
"....priklopniki";"Straža";"2016";43
"....priklopniki";"Straža";"2017";48
"....priklopniki";"Straža";"2018";42
"....priklopniki";"Straža";"2019";41
"....priklopniki";"Sveta Ana";"2010";12
"....priklopniki";"Sveta Ana";"2011";11
"....priklopniki";"Sveta Ana";"2012";11
